claim_id,idd_pol_policy,idd_cus_customer,idd_prd_product,d_claim_date,amt_claim
C-2023-0000266,P-2023-002514,100970,7f89c4cd954b7f708ce420be328cebb4,2023-09-28,231.64
C-2024-0000267,P-2024-000507,100648,2faf36b0c9f62ee6b234e8e2630d7d3a,2024-04-06,1117.03
C-2023-0000268,P-2023-002218,100294,2faf36b0c9f62ee6b234e8e2630d7d3a,2023-10-29,696.12
C-2024-0000269,P-2024-001861,100174,3ef69f90a5178021fa2875bdb7700d8e,2024-04-23,186.6
C-2024-0000270,P-2024-000887,100733,ee203b1703de1595784024279eff985b,2024-11-08,571.8
C-2025-0000271,P-2024-001083,100457,ee203b1703de1595784024279eff985b,2025-08-15,698.01
C-2023-0000272,P-2023-000775,100845,3ef69f90a5178021fa2875bdb7700d8e,2023-02-12,184.5
C-2024-0000273,P-2023-000912,100086,ee203b1703de1595784024279eff985b,2024-06-11,925.06
C-2026-0000274,P-2025-001078,100042,eb1f8989a62d585d97875883da198e51,2026-01-06,303.71
C-2024-0000275,P-2023-000369,100645,ee203b1703de1595784024279eff985b,2024-02-25,389.5
C-2025-0000276,P-2025-002538,100061,19bd7beafce7eb141e672aec8fe7d7c3,2025-03-29,674.78
C-2024-0000277,P-2024-000580,100699,3c66679311c1abec9d9192d01ce26f07,2024-09-25,800.81
C-2025-0000278,P-2024-002153,100989,19bd7beafce7eb141e672aec8fe7d7c3,2025-04-18,2790.4
C-2025-0000279,P-2024-001385,100586,2faf36b0c9f62ee6b234e8e2630d7d3a,2025-03-12,393.57
C-2024-0000280,P-2023-002936,100554,7f89c4cd954b7f708ce420be328cebb4,2024-08-01,501.33
C-2024-0000281,P-2023-000525,100395,3c66679311c1abec9d9192d01ce26f07,2024-07-09,1470.02
C-2023-0000282,P-2023-002303,100710,3ef69f90a5178021fa2875bdb7700d8e,2023-04-07,332.78
C-2023-0000283,P-2023-002919,100025,2faf36b0c9f62ee6b234e8e2630d7d3a,2023-12-08,1536.33
C-2023-0000284,P-2023-000412,100588,eb1f8989a62d585d97875883da198e51,2023-11-18,329.87
C-2025-0000285,P-2025-001301,100793,7f89c4cd954b7f708ce420be328cebb4,2025-05-24,263.49
C-2024-0000286,P-2024-001744,100033,3c66679311c1abec9d9192d01ce26f07,2024-09-27,1377.19
C-2024-0000287,P-2023-001303,100415,2faf36b0c9f62ee6b234e8e2630d7d3a,2024-02-09,1917.11
C-2025-0000288,P-2024-000740,100598,dcfcf92bb54103cb27c8801b1960989c,2025-12-01,1264.1
C-2023-0000289,P-2023-000158,100008,19bd7beafce7eb141e672aec8fe7d7c3,2023-09-25,948.66
C-2023-0000290,P-2023-002810,100454,7f89c4cd954b7f708ce420be328cebb4,2023-12-18,127.1
C-2025-0000291,P-2024-002390,100269,3c66679311c1abec9d9192d01ce26f07,2025-07-12,1275.6
C-2023-0000292,P-2023-000709,100164,ee203b1703de1595784024279eff985b,2023-03-29,307.63
C-2026-0000293,P-2025-000448,100617,a2a38920c9919e09c8703d8892080502,2026-03-01,197.99
C-2024-0000294,P-2024-002418,100696,a2a38920c9919e09c8703d8892080502,2024-05-18,374.48
C-2025-0000295,P-2025-002297,100250,a2a38920c9919e09c8703d8892080502,2025-05-09,244.56
C-2024-0000296,P-2024-000900,100649,7f89c4cd954b7f708ce420be328cebb4,2024-03-25,117.14
C-2023-0000297,P-2023-001918,100046,dcfcf92bb54103cb27c8801b1960989c,2023-08-24,1110.01
C-2025-0000298,P-2024-001611,100620,ee203b1703de1595784024279eff985b,2025-01-29,1067.14
C-2023-0000299,P-2023-002570,100887,ee203b1703de1595784024279eff985b,2023-10-14,578.82
C-2024-0000300,P-2024-002500,100885,2faf36b0c9f62ee6b234e8e2630d7d3a,2024-11-08,1217.2
C-2024-0000301,P-2024-001233,100503,3c66679311c1abec9d9192d01ce26f07,2024-03-28,732.42
C-2025-0000302,P-2024-001459,100355,3c66679311c1abec9d9192d01ce26f07,2025-03-22,471.7
C-2024-0000303,P-2023-001297,100998,dcfcf92bb54103cb27c8801b1960989c,2024-07-06,798.18
C-2023-0000304,P-2023-000735,100596,3ef69f90a5178021fa2875bdb7700d8e,2023-05-18,125.97
C-2024-0000305,P-2024-001068,100101,eb1f8989a62d585d97875883da198e51,2024-05-14,561.59
C-2025-0000306,P-2024-001571,100658,a2a38920c9919e09c8703d8892080502,2025-03-27,226.25
C-2025-0000307,P-2024-001906,100991,3ef69f90a5178021fa2875bdb7700d8e,2025-09-20,212.95
C-2025-0000308,P-2025-000463,100712,3c66679311c1abec9d9192d01ce26f07,2025-09-20,555.48
C-2026-0000309,P-2025-002932,100580,3c66679311c1abec9d9192d01ce26f07,2026-11-05,1486.78
C-2023-0000310,P-2023-001776,100046,ee203b1703de1595784024279eff985b,2023-10-17,1492.38
C-2024-0000311,P-2024-002557,100435,dcfcf92bb54103cb27c8801b1960989c,2024-11-30,4143.49
C-2024-0000312,P-2023-002830,100039,2faf36b0c9f62ee6b234e8e2630d7d3a,2024-03-16,1442.69
C-2023-0000313,P-2023-000829,100484,19bd7beafce7eb141e672aec8fe7d7c3,2023-11-10,1295.56
C-2023-0000314,P-2023-002335,100994,3c66679311c1abec9d9192d01ce26f07,2023-09-15,1243.21
C-2024-0000315,P-2024-000006,100170,ee203b1703de1595784024279eff985b,2024-04-22,1731.52
C-2024-0000316,P-2024-000057,100950,eb1f8989a62d585d97875883da198e51,2024-12-09,195.04
C-2024-0000317,P-2023-001636,100626,dcfcf92bb54103cb27c8801b1960989c,2024-07-31,3095.09
C-2025-0000318,P-2024-000652,100762,eb1f8989a62d585d97875883da198e51,2025-07-12,666.11
C-2023-0000319,P-2023-002268,100848,7f89c4cd954b7f708ce420be328cebb4,2023-08-17,217.81
C-2025-0000320,P-2024-002705,100615,3c66679311c1abec9d9192d01ce26f07,2025-03-27,658.98
C-2024-0000321,P-2023-002420,100238,7f89c4cd954b7f708ce420be328cebb4,2024-05-06,414.77
C-2024-0000322,P-2024-002209,100639,2faf36b0c9f62ee6b234e8e2630d7d3a,2024-11-10,1809.34
C-2024-0000323,P-2024-001108,100461,a2a38920c9919e09c8703d8892080502,2024-08-27,324.03
C-2024-0000324,P-2024-001034,100259,dcfcf92bb54103cb27c8801b1960989c,2024-04-28,977.33
C-2025-0000325,P-2024-000719,100256,eb1f8989a62d585d97875883da198e51,2025-10-08,152.87
C-2025-0000326,P-2025-000746,100182,a2a38920c9919e09c8703d8892080502,2025-02-05,205.3
C-2025-0000327,P-2024-002637,100907,3c66679311c1abec9d9192d01ce26f07,2025-03-18,385.33
C-2024-0000328,P-2024-002445,100007,7f89c4cd954b7f708ce420be328cebb4,2024-12-03,159.65
C-2024-0000329,P-2024-000006,100170,ee203b1703de1595784024279eff985b,2024-04-07,496.58
C-2024-0000330,P-2023-001787,100597,ee203b1703de1595784024279eff985b,2024-05-29,716.3
C-2023-0000331,P-2023-000451,100006,2faf36b0c9f62ee6b234e8e2630d7d3a,2023-03-19,1100.95
C-2025-0000332,P-2025-001126,100790,3c66679311c1abec9d9192d01ce26f07,2025-12-13,4956.28
C-2025-0000333,P-2024-001389,100058,7f89c4cd954b7f708ce420be328cebb4,2025-05-10,283.8
C-2025-0000334,P-2024-002628,100578,19bd7beafce7eb141e672aec8fe7d7c3,2025-04-06,487.55
C-2024-0000335,P-2023-001275,100682,7f89c4cd954b7f708ce420be328cebb4,2024-04-19,157.32
C-2023-0000336,P-2023-000090,100833,7f89c4cd954b7f708ce420be328cebb4,2023-06-03,137.59
C-2024-0000337,P-2024-002146,100048,19bd7beafce7eb141e672aec8fe7d7c3,2024-10-31,949.32
C-2025-0000338,P-2025-002569,100061,eb1f8989a62d585d97875883da198e51,2025-07-21,126.72
C-2024-0000339,P-2024-002559,100888,3ef69f90a5178021fa2875bdb7700d8e,2024-01-21,205.99
C-2024-0000340,P-2023-002475,100081,3c66679311c1abec9d9192d01ce26f07,2024-02-15,1332.34
C-2023-0000341,P-2023-001548,100574,ee203b1703de1595784024279eff985b,2023-09-19,368.13
C-2024-0000342,P-2024-001131,100524,3c66679311c1abec9d9192d01ce26f07,2024-04-08,743.92
C-2024-0000343,P-2024-001758,100541,dcfcf92bb54103cb27c8801b1960989c,2024-12-04,1154.45
C-2024-0000344,P-2023-001898,100115,eb1f8989a62d585d97875883da198e51,2024-05-16,511.29
C-2025-0000345,P-2025-002770,100454,ee203b1703de1595784024279eff985b,2025-08-18,255.86
C-2025-0000346,P-2024-002713,100872,eb1f8989a62d585d97875883da198e51,2025-04-23,169.76
C-2024-0000347,P-2023-001859,100228,ee203b1703de1595784024279eff985b,2024-05-15,1328.45
C-2025-0000348,P-2024-000623,100222,a2a38920c9919e09c8703d8892080502,2025-04-09,154.05
C-2024-0000349,P-2023-000454,100915,ee203b1703de1595784024279eff985b,2024-02-28,972.66
C-2025-0000350,P-2024-001838,100832,19bd7beafce7eb141e672aec8fe7d7c3,2025-03-22,1127.0
C-2023-0000351,P-2023-001998,100003,ee203b1703de1595784024279eff985b,2023-11-10,378.52
C-2025-0000352,P-2024-002339,100214,eb1f8989a62d585d97875883da198e51,2025-01-08,196.72
C-2024-0000353,P-2023-002821,100122,a2a38920c9919e09c8703d8892080502,2024-05-08,153.98
C-2024-0000354,P-2023-001627,100091,3c66679311c1abec9d9192d01ce26f07,2024-10-02,2223.89
C-2025-0000355,P-2025-002455,100492,3c66679311c1abec9d9192d01ce26f07,2025-07-03,1182.25
C-2024-0000356,P-2024-000779,100809,dcfcf92bb54103cb27c8801b1960989c,2024-07-18,7787.61
C-2024-0000357,P-2023-001991,100025,3ef69f90a5178021fa2875bdb7700d8e,2024-01-13,219.17
C-2023-0000358,P-2023-000253,100166,a2a38920c9919e09c8703d8892080502,2023-09-03,160.19
C-2024-0000359,P-2023-001140,100216,19bd7beafce7eb141e672aec8fe7d7c3,2024-04-03,1150.91
C-2025-0000360,P-2025-000014,100998,ee203b1703de1595784024279eff985b,2025-06-07,454.58
C-2024-0000361,P-2024-002809,100303,a2a38920c9919e09c8703d8892080502,2024-10-06,105.75
C-2025-0000362,P-2025-000331,100533,eb1f8989a62d585d97875883da198e51,2025-07-21,231.83
C-2023-0000363,P-2023-000106,100962,2faf36b0c9f62ee6b234e8e2630d7d3a,2023-12-30,3026.4
C-2024-0000364,P-2024-001829,100656,dcfcf92bb54103cb27c8801b1960989c,2024-12-20,775.72
C-2023-0000365,P-2023-002423,100588,ee203b1703de1595784024279eff985b,2023-03-31,1015.41
C-2025-0000366,P-2024-002922,100508,dcfcf92bb54103cb27c8801b1960989c,2025-12-11,862.53
C-2024-0000367,P-2024-000479,100920,3c66679311c1abec9d9192d01ce26f07,2024-11-04,631.93
C-2024-0000368,P-2024-002732,100783,3c66679311c1abec9d9192d01ce26f07,2024-12-16,684.49
C-2023-0000369,P-2023-000177,100543,3c66679311c1abec9d9192d01ce26f07,2023-07-03,1146.12
C-2023-0000370,P-2023-002905,100219,dcfcf92bb54103cb27c8801b1960989c,2023-10-31,2660.53
C-2025-0000371,P-2024-001894,100418,19bd7beafce7eb141e672aec8fe7d7c3,2025-08-12,1529.12
C-2024-0000372,P-2023-002470,100434,a2a38920c9919e09c8703d8892080502,2024-04-09,250.02
C-2024-0000373,P-2024-000049,100790,a2a38920c9919e09c8703d8892080502,2024-12-18,270.69
C-2024-0000374,P-2023-001843,100269,3ef69f90a5178021fa2875bdb7700d8e,2024-04-28,422.97
C-2025-0000375,P-2025-002359,100711,7f89c4cd954b7f708ce420be328cebb4,2025-10-23,326.65
C-2025-0000376,P-2024-002705,100615,3c66679311c1abec9d9192d01ce26f07,2025-03-07,762.46
C-2023-0000377,P-2023-001866,100628,ee203b1703de1595784024279eff985b,2023-07-23,572.97
C-2023-0000378,P-2023-001810,100781,dcfcf92bb54103cb27c8801b1960989c,2023-11-29,902.46
C-2023-0000379,P-2023-002902,100863,3c66679311c1abec9d9192d01ce26f07,2023-12-11,1808.37
C-2025-0000380,P-2024-000469,100595,3c66679311c1abec9d9192d01ce26f07,2025-04-25,1151.67
C-2025-0000381,P-2025-002703,100824,ee203b1703de1595784024279eff985b,2025-07-21,1234.47
C-2025-0000382,P-2024-002037,100030,7f89c4cd954b7f708ce420be328cebb4,2025-01-10,144.94
C-2024-0000383,P-2024-001721,100011,a2a38920c9919e09c8703d8892080502,2024-12-07,495.62
C-2023-0000384,P-2023-001842,100377,ee203b1703de1595784024279eff985b,2023-06-19,2014.32
C-2024-0000385,P-2023-002217,100959,ee203b1703de1595784024279eff985b,2024-06-15,533.98
C-2023-0000386,P-2023-001602,100435,3ef69f90a5178021fa2875bdb7700d8e,2023-09-22,141.92
C-2024-0000387,P-2023-002723,100904,a2a38920c9919e09c8703d8892080502,2024-01-16,109.94
C-2025-0000388,P-2024-002372,100664,ee203b1703de1595784024279eff985b,2025-08-22,327.62
C-2024-0000389,P-2024-002143,100944,19bd7beafce7eb141e672aec8fe7d7c3,2024-05-14,1658.89
C-2023-0000390,P-2023-000875,100560,3c66679311c1abec9d9192d01ce26f07,2023-11-20,1435.47
C-2024-0000391,P-2023-000390,100157,19bd7beafce7eb141e672aec8fe7d7c3,2024-04-08,746.34
C-2026-0000392,P-2025-000541,100731,a2a38920c9919e09c8703d8892080502,2026-01-25,577.34
C-2024-0000393,P-2024-002174,100009,3c66679311c1abec9d9192d01ce26f07,2024-11-22,1067.15
C-2025-0000394,P-2025-001727,100651,3c66679311c1abec9d9192d01ce26f07,2025-10-07,432.53
C-2025-0000395,P-2025-000473,100863,eb1f8989a62d585d97875883da198e51,2025-04-18,230.27
C-2025-0000396,P-2024-002284,100205,2faf36b0c9f62ee6b234e8e2630d7d3a,2025-07-02,2313.42
C-2025-0000397,P-2024-001147,100314,3c66679311c1abec9d9192d01ce26f07,2025-03-26,857.25
C-2025-0000398,P-2024-000597,100908,a2a38920c9919e09c8703d8892080502,2025-03-19,199.33
C-2025-0000399,P-2025-001437,100456,7f89c4cd954b7f708ce420be328cebb4,2025-07-25,400.79
C-2024-0000400,P-2024-000958,100935,3ef69f90a5178021fa2875bdb7700d8e,2024-04-21,125.94
C-2024-0000401,P-2023-001112,100156,3ef69f90a5178021fa2875bdb7700d8e,2024-01-07,405.65
C-2024-0000402,P-2024-001468,100735,3c66679311c1abec9d9192d01ce26f07,2024-08-04,1809.04
C-2023-0000403,P-2023-001158,100815,ee203b1703de1595784024279eff985b,2023-08-23,1085.25
C-2023-0000404,P-2023-001986,100931,dcfcf92bb54103cb27c8801b1960989c,2023-10-15,3146.89
C-2024-0000405,P-2023-001253,100812,2faf36b0c9f62ee6b234e8e2630d7d3a,2024-02-05,1696.29
C-2023-0000406,P-2023-001815,100161,2faf36b0c9f62ee6b234e8e2630d7d3a,2023-05-22,3275.7
C-2025-0000407,P-2024-000574,100978,ee203b1703de1595784024279eff985b,2025-01-27,451.88
C-2025-0000408,P-2025-000895,100497,3c66679311c1abec9d9192d01ce26f07,2025-03-09,1599.7
C-2025-0000409,P-2024-000573,100801,a2a38920c9919e09c8703d8892080502,2025-07-16,156.36
C-2023-0000410,P-2023-002625,100577,7f89c4cd954b7f708ce420be328cebb4,2023-04-28,664.44
C-2024-0000411,P-2023-000773,100011,ee203b1703de1595784024279eff985b,2024-01-10,616.07
C-2023-0000412,P-2023-002063,100051,19bd7beafce7eb141e672aec8fe7d7c3,2023-09-29,2594.63
C-2024-0000413,P-2023-001262,100252,19bd7beafce7eb141e672aec8fe7d7c3,2024-01-31,3447.27
C-2024-0000414,P-2023-000846,100324,dcfcf92bb54103cb27c8801b1960989c,2024-02-23,3394.33
C-2025-0000415,P-2024-000479,100920,3c66679311c1abec9d9192d01ce26f07,2025-01-14,1098.13
C-2024-0000416,P-2024-001714,100941,eb1f8989a62d585d97875883da198e51,2024-03-09,88.45
C-2023-0000417,P-2023-001381,100079,2faf36b0c9f62ee6b234e8e2630d7d3a,2023-10-03,3353.52
C-2024-0000418,P-2024-001266,100262,3c66679311c1abec9d9192d01ce26f07,2024-08-06,1267.6
C-2025-0000419,P-2024-001353,100348,dcfcf92bb54103cb27c8801b1960989c,2025-01-01,873.92
C-2025-0000420,P-2024-001999,100762,eb1f8989a62d585d97875883da198e51,2025-06-26,286.58
C-2023-0000421,P-2023-002078,100723,19bd7beafce7eb141e672aec8fe7d7c3,2023-07-17,640.11
C-2025-0000422,P-2024-000417,100015,3c66679311c1abec9d9192d01ce26f07,2025-02-28,479.34
C-2025-0000423,P-2024-001624,100092,19bd7beafce7eb141e672aec8fe7d7c3,2025-08-04,494.81
C-2025-0000424,P-2024-001281,100776,3ef69f90a5178021fa2875bdb7700d8e,2025-04-24,175.3
C-2026-0000425,P-2025-000772,100217,dcfcf92bb54103cb27c8801b1960989c,2026-03-03,459.26
C-2025-0000426,P-2025-000219,100707,eb1f8989a62d585d97875883da198e51,2025-02-12,545.33
C-2025-0000427,P-2025-002187,100933,2faf36b0c9f62ee6b234e8e2630d7d3a,2025-11-22,542.06
C-2024-0000428,P-2024-001009,100476,19bd7beafce7eb141e672aec8fe7d7c3,2024-07-20,1522.62
C-2025-0000429,P-2025-002152,100139,eb1f8989a62d585d97875883da198e51,2025-05-26,189.23
C-2024-0000430,P-2023-000793,100785,ee203b1703de1595784024279eff985b,2024-10-03,1182.76
C-2023-0000431,P-2023-002654,100498,7f89c4cd954b7f708ce420be328cebb4,2023-06-15,169.31
C-2025-0000432,P-2024-000251,100392,3ef69f90a5178021fa2875bdb7700d8e,2025-03-16,287.03
C-2026-0000433,P-2024-001225,100692,2faf36b0c9f62ee6b234e8e2630d7d3a,2026-02-18,2216.76
C-2024-0000434,P-2023-001788,100701,dcfcf92bb54103cb27c8801b1960989c,2024-08-24,207.39
C-2025-0000435,P-2024-002816,100886,19bd7beafce7eb141e672aec8fe7d7c3,2025-04-11,1595.85
C-2024-0000436,P-2023-000169,100980,dcfcf92bb54103cb27c8801b1960989c,2024-02-29,8074.98
C-2024-0000437,P-2023-000489,100462,ee203b1703de1595784024279eff985b,2024-03-25,380.64
C-2024-0000438,P-2024-002464,100907,2faf36b0c9f62ee6b234e8e2630d7d3a,2024-09-15,502.91
C-2025-0000439,P-2024-001667,100427,3c66679311c1abec9d9192d01ce26f07,2025-01-16,538.8
C-2025-0000440,P-2024-002642,100884,3ef69f90a5178021fa2875bdb7700d8e,2025-01-17,223.17
C-2024-0000441,P-2024-000566,100437,ee203b1703de1595784024279eff985b,2024-06-18,555.73
C-2023-0000442,P-2023-000982,100837,eb1f8989a62d585d97875883da198e51,2023-11-27,239.33
C-2024-0000443,P-2024-002174,100009,3c66679311c1abec9d9192d01ce26f07,2024-11-06,3731.51
C-2023-0000444,P-2023-002107,100923,eb1f8989a62d585d97875883da198e51,2023-12-11,321.86
C-2023-0000445,P-2023-002982,100868,3c66679311c1abec9d9192d01ce26f07,2023-04-07,5000.11
C-2024-0000446,P-2024-000264,100375,3ef69f90a5178021fa2875bdb7700d8e,2024-12-05,391.02
C-2024-0000447,P-2023-000148,100619,3ef69f90a5178021fa2875bdb7700d8e,2024-07-10,430.32
C-2025-0000448,P-2024-000616,100415,eb1f8989a62d585d97875883da198e51,2025-01-18,474.04
C-2024-0000449,P-2023-000203,100100,a2a38920c9919e09c8703d8892080502,2024-07-29,74.09
C-2026-0000450,P-2025-000302,100677,7f89c4cd954b7f708ce420be328cebb4,2026-10-22,159.25
C-2024-0000451,P-2023-001806,100331,a2a38920c9919e09c8703d8892080502,2024-02-04,204.15
C-2024-0000452,P-2023-000979,100815,2faf36b0c9f62ee6b234e8e2630d7d3a,2024-06-10,1276.0
C-2023-0000453,P-2023-000107,100802,7f89c4cd954b7f708ce420be328cebb4,2023-08-05,471.27
C-2025-0000454,P-2025-001045,100616,3c66679311c1abec9d9192d01ce26f07,2025-08-05,2038.17
C-2023-0000455,P-2023-000954,100068,19bd7beafce7eb141e672aec8fe7d7c3,2023-10-22,770.53
C-2025-0000456,P-2025-001434,100465,dcfcf92bb54103cb27c8801b1960989c,2025-04-07,2689.91
C-2024-0000457,P-2023-002486,100655,19bd7beafce7eb141e672aec8fe7d7c3,2024-05-02,2532.82
C-2025-0000458,P-2024-001630,100677,ee203b1703de1595784024279eff985b,2025-05-27,901.49
C-2025-0000459,P-2024-001953,100513,3ef69f90a5178021fa2875bdb7700d8e,2025-04-11,302.68
C-2025-0000460,P-2025-000521,100675,19bd7beafce7eb141e672aec8fe7d7c3,2025-04-27,587.03
C-2023-0000461,P-2023-001598,100121,3c66679311c1abec9d9192d01ce26f07,2023-07-17,1578.65
C-2026-0000462,P-2025-000458,100118,7f89c4cd954b7f708ce420be328cebb4,2026-01-04,252.34
C-2024-0000463,P-2023-000321,100448,dcfcf92bb54103cb27c8801b1960989c,2024-09-01,1612.98
C-2024-0000464,P-2024-002410,100560,7f89c4cd954b7f708ce420be328cebb4,2024-04-06,267.6
C-2024-0000465,P-2024-001910,100614,3ef69f90a5178021fa2875bdb7700d8e,2024-03-29,237.07
C-2025-0000466,P-2024-001562,100687,3ef69f90a5178021fa2875bdb7700d8e,2025-01-14,319.35
C-2024-0000467,P-2023-001267,100174,7f89c4cd954b7f708ce420be328cebb4,2024-07-13,154.05
C-2023-0000468,P-2023-002763,100492,3c66679311c1abec9d9192d01ce26f07,2023-08-11,226.2
C-2025-0000469,P-2025-002808,100130,3c66679311c1abec9d9192d01ce26f07,2025-08-26,1907.79
C-2024-0000470,P-2024-002477,100868,2faf36b0c9f62ee6b234e8e2630d7d3a,2024-08-27,1063.32
C-2025-0000471,P-2024-002030,100732,a2a38920c9919e09c8703d8892080502,2025-02-05,85.51
C-2023-0000472,P-2023-002192,100311,a2a38920c9919e09c8703d8892080502,2023-12-21,428.86
C-2025-0000473,P-2024-002797,100310,19bd7beafce7eb141e672aec8fe7d7c3,2025-04-03,894.17
C-2023-0000474,P-2023-000235,100425,eb1f8989a62d585d97875883da198e51,2023-09-24,60.79
C-2023-0000475,P-2023-002393,100032,3c66679311c1abec9d9192d01ce26f07,2023-11-02,1331.41
C-2023-0000476,P-2023-000669,100214,2faf36b0c9f62ee6b234e8e2630d7d3a,2023-03-26,850.43
C-2025-0000477,P-2024-001310,100391,19bd7beafce7eb141e672aec8fe7d7c3,2025-06-06,930.13
C-2025-0000478,P-2025-001126,100790,3c66679311c1abec9d9192d01ce26f07,2025-10-05,1116.63
C-2024-0000479,P-2023-000059,100110,3ef69f90a5178021fa2875bdb7700d8e,2024-02-24,113.58
C-2024-0000480,P-2023-002795,100877,3ef69f90a5178021fa2875bdb7700d8e,2024-12-05,72.64
C-2025-0000481,P-2025-000024,100462,ee203b1703de1595784024279eff985b,2025-09-19,870.23
C-2025-0000482,P-2025-000488,100625,3ef69f90a5178021fa2875bdb7700d8e,2025-01-21,367.92
C-2025-0000483,P-2025-000895,100497,3c66679311c1abec9d9192d01ce26f07,2025-05-07,1332.18
C-2025-0000484,P-2024-000355,100382,dcfcf92bb54103cb27c8801b1960989c,2025-06-14,396.33
C-2023-0000485,P-2023-001777,100247,ee203b1703de1595784024279eff985b,2023-12-12,775.2
C-2024-0000486,P-2024-001179,100173,a2a38920c9919e09c8703d8892080502,2024-12-16,100.86
C-2025-0000487,P-2024-001469,100761,eb1f8989a62d585d97875883da198e51,2025-01-21,281.41
C-2024-0000488,P-2024-002068,100050,ee203b1703de1595784024279eff985b,2024-08-13,1439.34
C-2025-0000489,P-2024-001562,100687,3ef69f90a5178021fa2875bdb7700d8e,2025-03-01,164.34
C-2025-0000490,P-2025-000604,100543,ee203b1703de1595784024279eff985b,2025-08-09,1041.72
C-2025-0000491,P-2024-001699,100304,7f89c4cd954b7f708ce420be328cebb4,2025-09-07,374.36
C-2025-0000492,P-2024-000886,100132,3c66679311c1abec9d9192d01ce26f07,2025-09-03,1846.7
C-2023-0000493,P-2023-002482,100106,ee203b1703de1595784024279eff985b,2023-10-07,517.64
C-2024-0000494,P-2024-001108,100461,a2a38920c9919e09c8703d8892080502,2024-08-15,204.89
C-2026-0000495,P-2025-000811,100207,19bd7beafce7eb141e672aec8fe7d7c3,2026-06-22,1384.24
C-2023-0000496,P-2023-000297,100075,ee203b1703de1595784024279eff985b,2023-08-30,1159.34
C-2023-0000497,P-2023-000384,100165,3c66679311c1abec9d9192d01ce26f07,2023-12-24,1303.33
C-2024-0000498,P-2024-002883,100644,ee203b1703de1595784024279eff985b,2024-11-27,690.17
C-2023-0000499,P-2023-001952,100534,19bd7beafce7eb141e672aec8fe7d7c3,2023-07-28,867.14
C-2023-0000500,P-2023-002920,100307,2faf36b0c9f62ee6b234e8e2630d7d3a,2023-07-26,5079.15
C-2025-0000501,P-2024-000213,100560,19bd7beafce7eb141e672aec8fe7d7c3,2025-06-08,477.64
C-2024-0000502,P-2023-000837,100540,eb1f8989a62d585d97875883da198e51,2024-01-05,342.88
C-2024-0000503,P-2023-002374,100019,ee203b1703de1595784024279eff985b,2024-03-06,428.41
C-2024-0000504,P-2024-000026,100431,19bd7beafce7eb141e672aec8fe7d7c3,2024-04-20,1051.69
C-2023-0000505,P-2023-000003,100326,eb1f8989a62d585d97875883da198e51,2023-11-12,177.41
C-2024-0000506,P-2023-000660,100208,7f89c4cd954b7f708ce420be328cebb4,2024-08-13,107.2
C-2023-0000507,P-2023-002679,100155,a2a38920c9919e09c8703d8892080502,2023-11-12,230.16
C-2024-0000508,P-2024-001117,100195,2faf36b0c9f62ee6b234e8e2630d7d3a,2024-08-17,723.13
C-2023-0000509,P-2023-002916,100051,ee203b1703de1595784024279eff985b,2023-07-01,1091.28
C-2025-0000510,P-2025-000607,100275,7f89c4cd954b7f708ce420be328cebb4,2025-07-27,381.81
C-2023-0000511,P-2023-000253,100166,a2a38920c9919e09c8703d8892080502,2023-12-07,140.94
C-2024-0000512,P-2023-001573,100369,19bd7beafce7eb141e672aec8fe7d7c3,2024-03-01,2902.83
C-2025-0000513,P-2024-000459,100323,dcfcf92bb54103cb27c8801b1960989c,2025-06-08,1160.17
C-2024-0000514,P-2023-002071,100396,ee203b1703de1595784024279eff985b,2024-09-23,312.71
C-2024-0000515,P-2023-002374,100019,ee203b1703de1595784024279eff985b,2024-06-20,1009.58
C-2023-0000516,P-2023-001588,100094,eb1f8989a62d585d97875883da198e51,2023-07-24,128.69
